"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"263",33,33,34,36,39,40,36,38,58,52,22,3,5,8,7,6,7,15,31,58,54.4872975991066,54.4872975991066,54.4872975991066,35
"264",85,66,67,50,49,47,52,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,35
"265",54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,21,19,19,19,19,22,17,26,38,36,40,43,43
"266",40,40,39,42,45,48,55,53,48,33,23,19,17,22,24,27,27,29,32,36,40,43,43,43
"267",39,38,37,37,38,40,40,47,51,58,57,59,63,65,56,54,58,48,41,39,41,37,40,47
"268",47,44,40,38,37,36,34,33,30,30,29,31,31,36,54.4872975991066,36,38,38,37,41,41,37,40,41
"269",40,43,50,56,18,21,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,42,42,41,40,39,39,39,42,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066
"270",54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,67,65,64,73,54.4872975991066,59,67,68,73,82,67,54
"271",42,39,44,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,6,4,21,4,6,6,5,4,8,14,13,14,14,15
"272",14,15,17,18,22,20,18,20,22,19,9,5,5,4,4,8,22,16,10,25,48,53,54.4872975991066,54.4872975991066
"273",54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,54.4872975991066,13,8,9,54.4872975991066,54.4872975991066,17,29,71,69,84,136,108,68,51,54.4872975991066
"274",44,44,77,85,76,87,86,87,89,69,57,53,49,58,59,64,83,90,74,71,75,98,110,124
"275",8,10,10,7,9,6,5,7,11,11,10,8,7,7,7,8,8,13,22,25,45,70,68,55
"276",33,23,20,20,20,24,28,36,41,50,65,74,62,63,64,67,79,103,115,153,118,89,52,43
"277",50,57,68,73,74,74,83,134,161,177,183,186,210,184,164,142,141,110,103,153,118,89,52,43
"278",93,100,104,102,104,118,188,205,193,121,93,61,26,20,17,20,20,17,103,153,118,89,52,43
"279",15,14,13,11,10,11,10,11,14,19,15,54.4872975991066,9,5,54.4872975991066,17,20,26,50,35,39,37,32,35
"280",46,48,54.4872975991066,133,41,78,123,64,14,19,15,54.4872975991066,9,5,54.4872975991066,17,20,26,50,35,39,37,32,35
"281",57,51,51,54.4872975991066,50,53,56,56,61,73,83,73,53,45,43,58,87,117,123,126,122,113,126,35
"282",140,146,141,136,126,108,91,79,82,72,65,63,51,45,55,72,72,97,148,151,128,86,51,49
"283",51,49,47,44,45,53,53,46,39,43,28,33,28,19,17,17,17,26,55,98,117,99,71,213
"284",210,163,163,207,242,218,179,172,163,157,161,156,77,81,60,63,53,58,70,147,316,340,273,238
"285",207,207,237,197,169,154,140,131,134,142,130,134,122,77,26,15,19,31,39,45,45,43,43,43
"286",43,43,48,55,60,60,61,67,100,127,139,112,63,44,40,51,78,88,124,168,158,147,130,231
"287",215,230,114,41,41,41,43,82,87,50,51,40,43,46,26,44,101,111,93,130,151,147,130,231
"288",137,112,106,98,88,78,88,71,69,84,87,70,52,74,61,52,55,52,58,63,144,190,189,158
"289",171,187,184,188,196,232,189,161,154,178,214,247,132,184,133,102,165,182,132,110,158,272,204,115
"290",99,100,111,114,96,138,204,192,212,200,131,114,77,43,40,40,33,30,43,60,54,55,62,64
"291",72,84,88,103,93,101,119,101,116,132,148,156,155,152,149,146,148,152,154,160,164,162,159,147
"292",142,139,132,135,137,143,148,154,163,189,238,262,304,232,220,247,257,353,342,229,189,164,195,224
"293",250,252,241,223,212,194,175,173,187,206,209,247,275,268,267,242,166,166,179,170,177,170,170,224
"294",202,213,199,54.4872975991066,145,137,167,175,194,197,190,202,208,235,234,229,226,206,201,201,177,170,170,224
"295",186,199,200,193,190,198,175,146,144,157,161,160,151,135,115,107,97,87,95,106,140,144,132,224
"296",112,92,84,74,72,70,66,50,37,34,34,33,22,17,14,15,15,87,95,106,140,144,132,224
"297",14,13,12,10,10,10,10,12,13,16,19,23,22,18,15,14,16,30,98,118,103,102,154,130
"298",145,166,163,123,130,238,219,179,156,152,163,181,177,114,98,114,135,152,150,183,230,248,247,223
"299",198,168,151,116,100,82,69,54,29,29,30,30,32,29,28,28,26,43,57,69,64,58,61,77
"300",73,36,28,20,6,6,8,10,18,24,35,37,37,32,23,17,17,15,14,19,29,39,47,55
"301",59,56,63,92,90,97,126,168,142,122,74,65,60,61,48,30,36,44,113,130,106,100,54,93
"302",130,144,154,125,117,88,75,81,55,66,40,27,17,6,7,12,18,26,26,20,15,12,54,93
"303",10,10,9,10,11,10,10,13,17,22,22,16,13,16,26,42,38,35,37,54,68,58,54,93
"304",87,106,103,92,82,78,70,71,81,73,100,82,90,119,165,132,121,121,124,127,124,85,81,73
"305",72,76,80,83,91,98,94,94,101,112,132,150,154,152,176,217,211,211,213,213,223,128,118,73
