"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"268",37,36,34,32,28,25,26,30,32,32,32,30,33,41,43,41,40,40,39,41,41,36,41,41
"269",38,44,48,52,25,16,16,19,19,24,37,40,38,37,35,36,39,39,42,46,50,57,64,69
"270",73,64,69,74,74,76,74,70,68,72,69,62,67,69,69,77,70,60,69,71,77,79,68,60
"271",43,39,40,44,49,45,39,42,57,26,9,6,6,6,7,7,6,5,8,14,13,12,12,13
"272",13,13,16,16,18,18,17,19,19,16,9,6,6,5,5,8,17,24,13,15,14,17,22,27
"273",40,37,17,40,61,57,59,38,31,19,20,19,15,16,25,61,57,68,104,148,94,72,62,27
"274",54,51,61,68,64,66,68,69,65,52,57,53,51,64,57,75,84,84,63,68,83,100,100,96
"275",14,13,10,14,15,10,8,10,18,15,13,11,9,9,10,10,10,20,22,39,64,74,67,48
"276",28,20,21,20,20,24,30,37,44,55,70,81,61,63,68,73,82,111,126,154,95,60,41,34
"277",43,51,60,64,62,62,65,112,139,158,161,163,190,165,145,129,128,103,98,154,95,60,41,34
"278",86,92,93,92,97,107,165,189,195,144,96,66,29,22,18,21,22,18,98,154,95,60,41,34
"279",17,16,15,13,11,12,12,12,16,23,16,53.389224848818,11,7,53.389224848818,19,16,15,39,41,41,41,41,38
"280",37,34,53.389224848818,72,46,59,126,57,16,23,16,53.389224848818,11,7,53.389224848818,19,16,15,39,41,41,41,41,38
"281",60,57,54,53.389224848818,49,54,58,61,66,72,68,68,59,57,61,92,107,121,137,122,127,133,150,38
"282",147,145,136,114,109,105,90,80,63,49,52,40,37,44,49,65,81,85,154,156,135,98,55,51
"283",51,57,58,48,50,56,45,34,26,25,32,37,26,17,12,11,12,128,140,121,111,91,70,70
"284",56,69,122,121,162,148,129,120,167,150,172,108,79,84,76,60,44,58,68,77,143,205,286,285
"285",246,167,211,232,191,180,175,162,149,126,149,160,86,57,19,16,21,35,43,49,44,42,42,43
"286",43,43,45,50,53,51,52,56,78,122,128,118,62,49,37,38,57,71,82,94,94,96,86,177
"287",210,183,82,37,42,33,22,20,24,26,26,29,34,39,30,29,58,70,61,71,149,96,86,177
"288",146,110,109,100,90,74,68,68,68,70,87,68,69,71,65,60,65,73,63,63,51,99,170,150
"289",160,190,205,197,188,297,318,288,247,240,190,195,305,256,186,109,109,87,84,88,100,189,162,144
"290",134,128,136,124,104,86,68,76,130,122,115,87,63,44,42,38,35,35,35,33,50,50,60,60
"291",64,73,80,81,88,94,109,110,114,119,136,160,170,152,144,131,127,132,133,139,143,139,131,124
"292",118,114,116,117,117,117,118,128,131,132,143,178,215,138,126,250,277,266,257,252,253,228,252,305
"293",331,262,236,245,199,153,174,206,233,263,266,254,295,310,285,253,185,166,177,158,159,156,158,305
"294",154,174,161,53.389224848818,137,135,163,173,194,183,189,197,211,216,254,248,218,227,225,236,159,156,158,305
"295",230,214,227,235,229,247,231,191,184,184,189,174,162,150,128,113,103,91,95,105,130,145,137,305
"296",120,100,87,76,72,70,66,53,40,37,35,35,24,19,16,16,17,91,95,105,130,145,137,305
"297",17,15,14,13,12,12,12,14,15,18,22,26,26,21,18,18,18,19,24,28,30,62,53,64
"298",101,103,159,147,117,142,210,252,219,203,200,188,157,140,107,106,79,124,154,174,218,258,265,247
"299",187,140,130,105,100,80,55,32,29,30,30,31,33,29,29,30,29,51,63,77,74,70,76,78
"300",84,40,26,23,7,7,8,10,16,22,32,40,39,39,26,20,19,18,14,19,29,37,38,34
"301",28,36,37,49,62,47,42,51,67,88,100,98,75,59,41,29,28,23,26,44,50,52,48,91
"302",115,97,83,121,106,101,67,48,52,70,40,29,18,9,10,14,26,40,32,24,24,17,48,91
"303",15,15,17,18,18,19,13,13,13,16,22,16,18,33,47,49,34,37,33,29,28,32,48,91
"304",44,67,75,73,69,73,70,72,73,55,56,72,93,123,176,131,121,124,122,125,110,70,66,62
"305",65,69,72,73,75,75,78,83,88,99,115,126,128,129,164,195,190,195,201,203,208,113,105,62
