"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"267",36,32,31,35,38,40,38,43,37,35,35,33,33,35,32,32,33,28,21,25,22,19,26,29
"268",27,27,24,24,21,20,19,22,23,21,22,24,28,32,32,31,32,32,32,32,31,28,29,30
"269",25,24,29,38,28,22,24,26,26,27,30,37,43,41,41,39,38,38,45,51,52,62,71,75
"270",62,50,49,47,54,64,63,71,70,55,45,46,47,51,44,56,55,45,43,59,80,82,74,68
"271",48,42,35,30,29,35,35,38,36,28,12,10,9,8,8,9,9,8,11,16,17,17,17,17
"272",18,18,19,22,23,22,23,24,20,15,9,9,10,8,8,7,5,6,7,12,15,19,13,13
"273",19,31,47,73,71,56,52,49,68,37,23,22,21,16,17,26,49,58,72,108,122,143,171,13
"274",131,101,86,71,68,72,75,71,66,59,44,45,42,51,62,38,34,52,60,71,147,207,162,81
"275",8,9,8,12,11,10,9,8,8,11,10,9,8,8,8,9,10,18,30,58,74,83,50,30
"276",22,21,15,14,17,23,21,21,53,126,78,39,45,44,51,64,76,132,175,250,79,52,43,42
"277",44,54,62,65,65,66,68,125,143,152,153,146,140,132,137,137,123,102,95,250,79,52,43,42
"278",90,98,92,89,93,101,116,156,213,199,118,99,55,25,22,24,25,20,95,250,79,52,43,42
"279",18,16,15,15,14,13,14,15,17,19,15,51.7877786952931,13,7,51.7877786952931,10,10,22,72,34,38,42,55,50
"280",69,152,51.7877786952931,59,48,60,78,59,17,19,15,51.7877786952931,13,7,51.7877786952931,10,10,22,72,34,38,42,55,50
"281",70,60,53,51.7877786952931,52,58,61,64,70,81,79,69,66,62,64,75,112,161,211,237,262,175,150,50
"282",135,113,105,98,95,86,75,67,56,52,74,65,36,39,41,45,53,58,118,123,125,102,58,51
"283",48,48,55,62,70,89,95,130,149,105,135,136,171,151,114,103,97,116,96,312,51.7877786952931,235,136,100
"284",111,104,98,91,80,78,78,91,152,202,226,158,170,193,128,72,99,165,310,370,249,256,205,166
"285",193,164,221,210,173,204,156,152,136,184,207,197,152,125,13,12,22,32,46,45,58,56,48,41
"286",40,39,40,41,42,42,42,44,52,70,120,115,89,50,40,51,57,78,95,97,182,214,231,267
"287",238,207,174,162,133,123,112,57,30,28,26,22,29,31,24,34,47,54,50,71,95,214,231,267
"288",125,108,84,88,63,58,58,57,150,184,235,183,88,113,128,127,130,199,208,310,270,181,144,160
"289",161,184,199,169,230,299,308,273,254,291,356,335,357,349,374,384,445,382,636,547,366,299,221,207
"290",191,198,224,206,190,169,157,159,165,162,178,186,172,78,24,34,61,60,74,75,61,44,41,43
"291",49,57,64,68,78,87,88,89,99,127,169,167,153,129,106,105,107,122,135,142,137,126,120,121
"292",115,111,110,110,106,107,121,127,125,130,212,243,224,214,150,114,172,196,221,231,177,337,344,277
"293",250,217,192,214,215,211,210,200,210,243,239,253,286,257,253,252,262,335,286,179,157,145,143,277
"294",146,144,131,51.7877786952931,136,134,51.7877786952931,161,175,183,185,188,189,198,335,272,228,192,176,215,157,145,143,277
"295",183,171,159,158,158,174,187,164,149,156,173,184,168,156,134,112,108,96,94,109,119,134,122,277
"296",114,97,82,74,70,71,70,62,47,41,40,38,19,19,16,14,14,96,94,109,119,134,122,277
"297",14,13,12,11,10,10,10,11,12,17,19,22,26,25,23,21,22,22,64,122,155,128,128,133
"298",113,107,138,110,77,117,234,269,232,249,331,172,131,82,87,99,96,155,166,227,304,309,289,242
"299",178,175,158,121,79,61,48,42,43,40,33,26,24,26,30,32,39,36,37,40,48,49,50,50
"300",67,39,24,23,10,8,8,10,13,21,34,39,37,34,29,18,14,15,18,18,21,23,21,24
"301",27,25,28,46,68,64,69,84,185,51.7877786952931,253,159,108,130,114,95,66,58,66,85,122,157,182,147
"302",134,131,117,125,100,72,62,69,74,42,37,20,19,6,6,8,15,26,27,16,11,10,182,147
"303",9,8,9,8,8,8,9,10,14,21,77,40,33,28,33,69,99,121,125,72,55,46,182,147
"304",49,52,53,53,52,49,43,44,64,71,109,67,56,72,111,93,80,99,90,123,130,67,58,57
"305",55,60,62,65,67,68,74,84,94,116,110,119,115,115,119,167,174,182,192,198,208,112,98,57
